"id","vehicle_model_id","mileage_id","year","plate_num","transmission","hourly_rate","daily_rate","weekly_rate","monthly_rate","address","latitude","longitude","delivery_rate","pickup_instruction","return_instruction","description","view_count","is_available","is_verified","created_at","updated_at","user_id","min_hour","max_hour","is_image_verified","deleted_at","booking_count","rating","features","old_id"
2714,6,2,2015,"WB4841X","auto",7,120,700,1368,"Lot 23603 & Lot 26879, Jalan Rasah, 70300 Seremban, Negeri Sembilan",2.6942419,101.9359109,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:29","2019-01-19 23:44:25.160954",1426,5,,FALSE,,0,,"{}",783
2715,1,2,2017,"VAR4834","auto",7,130,700,1482,"Perodua One Builtwell Sdn Bhd. No 2A Persiaran Gurney, 54000 Kuala Lumpur.  (Semarak Kuala Lumpur)",3.1673632,101.7147024,,,,"Good Condition ",0,TRUE,FALSE,"2017-10-23 15:31:27","2019-01-19 23:44:25.177289",1558,5,,FALSE,,0,,"{}",1752
2717,1,2,2015,"WC428C","auto",7,130,700,1482,"12-1A JLN HARMONI INDAH 1 TMN HARMONI INDAH 43300 BALAKONG",3.0249446,101.7327729,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:35","2019-01-19 23:44:25.210701",1832,5,,FALSE,,0,,"{}",948
2718,1,2,2014,"WA4023M","auto",7,130,700,1482,"12-1A JLN HARMONI INDAH 1 TMN HARMONI INDAH 43300 BALAKONG",3.0249446,101.7327729,,,,,0,FALSE,FALSE,"2017-07-26 05:02:28","2019-01-19 23:44:25.22743",1832,5,,FALSE,,0,,"{}",1551
2719,1,2,2015,"WC423C","auto",7,130,700,1482,"12-1A JLN HARMONI INDAH 1 TMN HARMONI INDAH 43300 BALAKONG",3.0249446,101.7327729,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:35","2019-01-19 23:44:25.244092",1832,5,,FALSE,,0,,"{}",946
2866,1,2,2015,"WB8773S","auto",7,130,700,1482,"21,JALAN KENANGA SD9/2A, BANDAR SRI DAMANSAR 52200,KL",3.191728,101.61215,,,,"The vehicle is nice and like new.",0,TRUE,TRUE,"2017-07-12 17:26:38","2019-03-18 16:51:16.732799",3219,5,,FALSE,,0,,"{}",1504
2723,1,2,2017,"VAH1205","auto",7,130,700,1482,"KFC Pasir Tumboh",6.052527,102.281326,,,,,0,FALSE,FALSE,"2017-06-23 04:00:54","2019-01-19 23:44:25.312167",2149,5,,FALSE,,0,,"{}",1467
2724,3,2,2016,"VG5427","auto",7,120,700,1368,"Bandar Jerteh",5.737589,102.494898,,,,,0,FALSE,FALSE,"2017-06-10 00:58:39","2019-01-19 23:44:25.329247",2230,5,,FALSE,,0,,"{}",1268
2726,3,2,2015,"WC7203J","auto",7,120,700,1368,"McDonald's Kulai, Lot 1150, Jalan Kasturi 36/41, Indahpura, Johor, 81000 Kulai, Malaysia",1.6382393,103.6256677,,,,,0,FALSE,FALSE,"2017-06-14 04:00:47","2019-01-19 23:44:25.362469",2406,5,,FALSE,,0,,"{}",1454
2727,6,2,2012,"JNW6873","auto",7,120,700,1368,"McDonald's Kulai, Lot 1150, Jalan Kasturi 36/41, Indahpura, Johor, 81000 Kulai, Malaysia",1.6382393,103.6256677,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:03:57","2019-01-19 23:44:25.379171",2406,5,,FALSE,,0,,"{}",144
2722,1,2,2014,"W2106V","auto",7,130,700,1482,"IIUM Kuala Lumpur, Gombak, Selangor Malaysia",3.2504767,101.7346695,,,,"✔ Clean car 
✔ Good air conditioning. 
✔ Good engine condition
✔ Safe
✔ Tinted window
",0,TRUE,FALSE,"2017-04-11 01:57:28","2019-01-28 03:54:46.043423",2146,5,,FALSE,,0,,"{}",1249
2710,1,2,2014,"WYG9079","auto",7,130,700,1482,"Lot 23603 & Lot 26879, Jalan Rasah, 70300 Seremban, Negeri Sembilan",2.6942419,101.9359109,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:41","2019-01-19 23:44:25.094476",1426,5,,FALSE,,0,,"{}",1100
2730,1,2,2014,"WA7802T","auto",7,130,700,1482,"KLEZCAR KDH CORPORATE PLT

Berhadapan Hospital Sultanah Bahiyah Jalan Langgar",6.15101,100.406023,,,,,0,FALSE,FALSE,"2017-07-26 05:02:16","2019-01-19 23:44:25.430412",2587,5,,FALSE,,0,,"{}",1536
2731,1,2,2014,"KDT7815","auto",7,130,700,1482,"KLEZCAR KDH CORPORATE PLT

Berhadapan Hospital Sultanah Bahiyah Jalan Langgar",6.15101,100.406023,,,,,0,FALSE,FALSE,"2017-07-26 05:02:16","2019-01-19 23:44:25.446725",2587,5,,FALSE,,0,,"{}",1537
2711,1,2,2014,"WA667V","auto",7,130,700,1482,"Lot 23603 & Lot 26879, Jalan Rasah, 70300 Seremban, Negeri Sembilan",2.6942419,101.9359109,,,,,0,FALSE,FALSE,"2017-06-10 00:58:46","2019-01-19 23:44:25.110917",1426,5,,FALSE,,0,,"{}",1271
2712,1,2,2014,"SAB2710T","auto",7,130,700,1482,"Lot 23603 & Lot 26879, Jalan Rasah, 70300 Seremban, Negeri Sembilan",2.6942419,101.9359109,,,,,0,FALSE,FALSE,"2017-06-10 00:59:26","2019-01-19 23:44:25.127592",1426,5,,FALSE,,0,,"{}",1311
2713,3,2,2016,"WC6301M","auto",7,120,700,1368,"Lot 23603 & Lot 26879, Jalan Rasah, 70300 Seremban, Negeri Sembilan",2.6942419,101.9359109,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:37","2019-01-19 23:44:25.144563",1426,5,,FALSE,,0,,"{}",972
2716,1,2,2017,"VAT125","auto",7,130,700,1482,"Perodua One Builtwell Sdn Bhd. No 2A Persiaran Gurney, 54000 Kuala Lumpur.  (Semarak Kuala Lumpur)",3.1673632,101.7147024,,,,"Good Condition",0,TRUE,FALSE,"2017-10-24 11:29:14","2019-01-28 03:52:10.132833",1558,5,,FALSE,,0,,"{}",1753
2720,1,2,2010,"NCH1339","auto",7,130,700,1482,"Mahallah Zubair Al-Awwam Gombak, Selangor Malaysia",3.2465761,101.7359093,,,,,0,FALSE,FALSE,"2017-02-15 18:52:20","2019-01-28 03:57:27.085622",1836,5,,FALSE,,0,,"{}",1228
2721,6,2,2011,"WWF3089","auto",7,120,700,1368,"Jalan Kolej 1 Desa Kolej Nilai Negeri Sembilan Malaysia",2.8132808,101.7786474,,,,"This vehicle is comfortable and clean. Great gas saver especially for long ride. No pets and smoke please! Enjoy your ride,",0,FALSE,FALSE,"2017-03-08 13:22:08","2019-01-28 03:58:39.187499",1972,5,,FALSE,,0,,"{}",1239
2737,1,2,2014,"W3197U","auto",7,130,700,1482,"Unit L4-6ABCD, Fourth Floor, Terminal Bersepadu Selatan, Bandar Tasik Selatan, Kuala Lumpur",3.0782043,101.7112561,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:10","2019-01-19 23:44:25.547171",2651,5,,FALSE,,0,,"{}",377
2738,1,2,2015,"WC1504B","auto",7,130,700,1482,"Unit L4-6ABCD, Fourth Floor, Terminal Bersepadu Selatan, Bandar Tasik Selatan, Kuala Lumpur",3.0782043,101.7112561,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:34","2019-01-19 23:44:25.563555",2651,5,,FALSE,,0,,"{}",903
2739,1,2,2017,"VS5701","auto",7,130,700,1482,"Unit L4-6ABCD, Fourth Floor, Terminal Bersepadu Selatan, Bandar Tasik Selatan, Kuala Lumpur",3.0782043,101.7112561,,,,,0,FALSE,FALSE,"2017-06-10 00:58:39","2019-01-19 23:44:25.579918",2651,5,,FALSE,,0,,"{}",1267
2734,6,2,2014,"KDU3529","auto",7,120,700,1368,"KLEZCAR KDH CORPORATE PLT

Berhadapan Hospital Sultanah Bahiyah Jalan Langgar",6.15101,100.406023,,,,,0,FALSE,FALSE,"2017-07-26 05:02:16","2019-01-19 23:44:25.496049",2587,5,,FALSE,,0,,"{}",1538
2740,1,2,2014,"WA6258A","auto",7,130,700,1482,"Unit L4-6ABCD, Fourth Floor, Terminal Bersepadu Selatan, Bandar Tasik Selatan, Kuala Lumpur",3.0782043,101.7112561,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:16","2019-01-19 23:44:25.596413",2651,5,,FALSE,,0,,"{}",500
2741,1,2,2015,"JRD3489","auto",7,130,700,1482,"Unit L4-6ABCD, Fourth Floor, Terminal Bersepadu Selatan, Bandar Tasik Selatan, Kuala Lumpur",3.0782043,101.7112561,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:03:58","2019-01-19 23:44:25.614001",2651,5,,FALSE,,0,,"{}",168
2742,1,2,2015,"WB5282H","auto",7,130,700,1482,"Unit L4-6ABCD, Fourth Floor, Terminal Bersepadu Selatan, Bandar Tasik Selatan, Kuala Lumpur",3.0782043,101.7112561,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:24","2019-01-19 23:44:25.630767",2651,5,,FALSE,,0,,"{}",688
2743,1,2,2014,"BMY6718","auto",7,130,700,1482,"KLEZCAR TRAVEL & TOURS SDN BHD

LOT286 JLN PANJI, KG CHEMPAKA 16100 KOTA BHARU KELANTAN.",6.136645,102.275962,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:03:53","2019-01-19 23:44:25.647689",2654,5,,FALSE,,0,,"{}",55
2744,1,2,2015,"DCP6288","auto",7,130,700,1482,"KLEZCAR TRAVEL & TOURS SDN BHD

LOT286 JLN PANJI, KG CHEMPAKA 16100 KOTA BHARU KELANTAN.",6.136645,102.275962,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:03:55","2019-01-19 23:44:25.664357",2654,5,,FALSE,,0,,"{}",109
2745,1,2,2014,"BMY4410","auto",7,130,700,1482,"KLEZCAR TRAVEL & TOURS SDN BHD

LOT286 JLN PANJI, KG CHEMPAKA 16100 KOTA BHARU KELANTAN.",6.136645,102.275962,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:03:53","2019-01-19 23:44:25.680784",2654,5,,FALSE,,0,,"{}",54
2746,1,2,2015,"WB559V","auto",7,130,700,1482,"KLEZCAR TRAVEL & TOURS SDN BHD

LOT286 JLN PANJI, KG CHEMPAKA 16100 KOTA BHARU KELANTAN.",6.136645,102.275962,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:25","2019-01-19 23:44:25.698684",2654,5,,FALSE,,0,,"{}",699
2747,1,2,2015,"WB550V","auto",7,130,700,1482,"KLEZCAR TRAVEL & TOURS SDN BHD

LOT286 JLN PANJI, KG CHEMPAKA 16100 KOTA BHARU KELANTAN.",6.136645,102.275962,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:24","2019-01-19 23:44:25.715445",2654,5,,FALSE,,0,,"{}",695
3897,9,2,2016,"WC7340F","auto",15,250,1400,2850,"LOT 288, KG. PADANG GONG PAK MASEH, 21100 KUALA TERENGGANU",5.296679,103.147996,,,,,0,FALSE,FALSE,"2017-06-10 00:59:56","2019-01-19 23:44:45.563281",2667,5,,FALSE,,0,,"{}",1374
2735,1,2,2012,"WXR2185","auto",7,130,700,1482,"Unit L4-6ABCD, Fourth Floor, Terminal Bersepadu Selatan, Bandar Tasik Selatan, Kuala Lumpur",3.0782043,101.7112561,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:40","2019-01-19 23:44:25.51265",2651,5,,FALSE,,0,,"{}",1068
2752,3,2,2015,"WC4678H","auto",7,120,700,1368,"KLEZCAR TRAVEL & TOURS SDN BHD

LOT286 JLN PANJI, KG CHEMPAKA 16100 KOTA BHARU KELANTAN.",6.136645,102.275962,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:32","2019-01-19 23:44:25.797958",2654,5,,FALSE,,0,,"{}",868
2753,3,2,2015,"WC4572L","auto",7,120,700,1368,"KLEZCAR TRAVEL & TOURS SDN BHD

LOT286 JLN PANJI, KG CHEMPAKA 16100 KOTA BHARU KELANTAN.",6.136645,102.275962,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:32","2019-01-19 23:44:25.814248",2654,5,,FALSE,,0,,"{}",867
3001,6,2,2014,"WA530M","auto",7,120,700,1368,"D7-1-101 Blok D Pangsapuri Sri Meranti Persiaran Meranti BAndar Sri Damansara 52200 Kuala Lumpur",3.1919208,101.6032446,,,,"The car under maintenance for 4 week or more . ",0,FALSE,FALSE,"2017-11-06 22:19:12","2019-01-28 03:51:54.543574",4718,5,,FALSE,,0,,"{}",1787
2762,1,2,2014,"WA8620B","auto",7,130,700,1482,"No 36, Jalan Anggerik 3C/2
                 Seksyen BS 7, Bukit Sentosa
                 48300 ,Rawang, Selangor",3.4173903,101.5853594,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:22","2019-01-19 23:44:25.958118",2668,5,,FALSE,,0,,"{}",634
2763,1,2,2016,"BNQ4830","auto",7,130,700,1482,"PJ 889 PEKAN JELAWAT 16070 BACHOK KELANTAN",6.0113684,102.3747747,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:03:55","2019-01-19 23:44:25.974031",2671,5,,FALSE,,0,,"{}",87
2764,1,2,2014,"WA4125M","auto",7,130,700,1482,"PJ 889 PEKAN JELAWAT 16070 BACHOK KELANTAN",6.0113684,102.3747747,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:15","2019-01-19 23:44:25.990064",2671,5,,FALSE,,0,,"{}",468
2748,1,2,2015,"WC7851H","auto",7,130,700,1482,"KLEZCAR TRAVEL & TOURS SDN BHD

LOT286 JLN PANJI, KG CHEMPAKA 16100 KOTA BHARU KELANTAN.",6.136645,102.275962,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:33","2019-01-19 23:44:25.732492",2654,5,,FALSE,,0,,"{}",891
2765,1,2,2016,"BNQ4839","auto",7,130,700,1482,"PJ 889 PEKAN JELAWAT 16070 BACHOK KELANTAN",6.0113684,102.3747747,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:03:55","2019-01-19 23:44:26.006858",2671,5,,FALSE,,0,,"{}",89
2766,1,2,2015,"BNH3149","auto",7,130,700,1482,"PJ 889 PEKAN JELAWAT 16070 BACHOK KELANTAN",6.0113684,102.3747747,,,,,0,FALSE,FALSE,"2017-06-10 00:59:46","2019-01-19 23:44:26.024704",2671,5,,FALSE,,0,,"{}",1344
2767,1,2,2016,"KEG6555","auto",7,130,700,1482,"PJ 889 PEKAN JELAWAT 16070 BACHOK KELANTAN",6.0113684,102.3747747,,,,,0,FALSE,FALSE,"2017-06-10 00:59:22","2019-01-19 23:44:26.041031",2671,5,,FALSE,,0,,"{}",1307
2749,1,2,2015,"WB504V","auto",7,130,700,1482,"KLEZCAR TRAVEL & TOURS SDN BHD

LOT286 JLN PANJI, KG CHEMPAKA 16100 KOTA BHARU KELANTAN.",6.136645,102.275962,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:24","2019-01-19 23:44:25.749711",2654,5,,FALSE,,0,,"{}",684
2751,1,2,2015,"WB528V","auto",7,130,700,1482,"KLEZCAR TRAVEL & TOURS SDN BHD

LOT286 JLN PANJI, KG CHEMPAKA 16100 KOTA BHARU KELANTAN.",6.136645,102.275962,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:24","2019-01-19 23:44:25.78194",2654,5,,FALSE,,0,,"{}",687
2750,1,2,2015,"WC7856H","auto",7,130,700,1482,"KLEZCAR TRAVEL & TOURS SDN BHD

LOT286 JLN PANJI, KG CHEMPAKA 16100 KOTA BHARU KELANTAN.",6.136645,102.275962,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:33","2019-01-19 23:44:25.765715",2654,5,,FALSE,,0,,"{}",892
2777,1,2,2016,"WD8460E","auto",7,130,700,1482,"NO. 26/2, JALAN PJS 3/34, TAMAN SRI MANJA 46000, PETALING JAYA",3.0749428,101.6437684,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:38","2019-01-19 23:44:26.202399",2826,5,,FALSE,,0,,"{}",1012
2780,1,2,2014,"W2093Q","auto",7,130,700,1482,"NO. 26/2, JALAN PJS 3/34, TAMAN SRI MANJA 46000, PETALING JAYA",3.0749428,101.6437684,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:05","2019-01-19 23:44:26.251124",2826,5,,FALSE,,0,,"{}",302
2781,1,2,2014,"W4647D","auto",7,130,700,1482,"NO. 26/2, JALAN PJS 3/34, TAMAN SRI MANJA 46000, PETALING JAYA",3.0749428,101.6437684,,,,,0,FALSE,FALSE,"2017-07-26 05:02:33","2019-01-19 23:44:26.26707",2826,5,,FALSE,,0,,"{}",1563
2782,1,2,2009,"DBM6010","auto",7,130,700,1482,"NO. 26/2, JALAN PJS 3/34, TAMAN SRI MANJA 46000, PETALING JAYA",3.0749428,101.6437684,,,,,0,FALSE,FALSE,"2017-07-26 05:02:33","2019-01-19 23:44:26.283604",2826,5,,FALSE,,0,,"{}",1564
2783,1,2,2012,"WXS6246","auto",7,130,700,1482,"NO. 26/2, JALAN PJS 3/34, TAMAN SRI MANJA 46000, PETALING JAYA",3.0749428,101.6437684,,,,,0,FALSE,FALSE,"2017-07-26 05:02:33","2019-01-19 23:44:26.299476",2826,5,,FALSE,,0,,"{}",1565
2784,1,2,2014,"W254Q","auto",7,130,700,1482,"NO. 26/2, JALAN PJS 3/34, TAMAN SRI MANJA 46000, PETALING JAYA",3.0749428,101.6437684,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:06","2019-01-19 23:44:26.315827",2826,5,,FALSE,,0,,"{}",303
2785,3,2,2015,"WC7006D","auto",7,120,700,1368,"NO. 26/2, JALAN PJS 3/34, TAMAN SRI MANJA 46000, PETALING JAYA",3.0749428,101.6437684,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:33","2019-01-19 23:44:26.331701",2826,5,,FALSE,,0,,"{}",885
2786,3,2,2015,"WC6980D","auto",7,120,700,1368,"NO. 26/2, JALAN PJS 3/34, TAMAN SRI MANJA 46000, PETALING JAYA",3.0749428,101.6437684,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:33","2019-01-19 23:44:26.348901",2826,5,,FALSE,,0,,"{}",884
2787,6,2,1998,"WLL503","auto",7,120,700,1368,"NO. 26/2, JALAN PJS 3/34, TAMAN SRI MANJA 46000, PETALING JAYA",3.0749428,101.6437684,,,,,0,FALSE,FALSE,"2017-08-09 05:00:11","2019-01-19 23:44:26.365154",2826,5,,FALSE,,0,,"{}",1647
2788,6,2,1998,"WMG1393","auto",7,120,700,1368,"NO. 26/2, JALAN PJS 3/34, TAMAN SRI MANJA 46000, PETALING JAYA",3.0749428,101.6437684,,,,,0,FALSE,FALSE,"2017-08-09 05:00:11","2019-01-19 23:44:26.381658",2826,5,,FALSE,,0,,"{}",1648
2789,6,2,2010,"WSU4161","auto",7,120,700,1368,"NO. 26/2, JALAN PJS 3/34, TAMAN SRI MANJA 46000, PETALING JAYA",3.0749428,101.6437684,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:38","2019-01-19 23:44:26.398348",2826,5,,FALSE,,0,,"{}",1019
2790,6,2,2012,"WXA4737","auto",7,120,700,1368,"NO. 26/2, JALAN PJS 3/34, TAMAN SRI MANJA 46000, PETALING JAYA",3.0749428,101.6437684,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:40","2019-01-19 23:44:26.41426",2826,5,,FALSE,,0,,"{}",1052
2791,1,2,2014,"WA5830A","auto",7,130,700,1482,"Jakel Melaka@Astana Moda, 63, Jalan Bpm 1, Taman Bukit Piatu Mutiara, 75400 Malacca, Malaysia",2.2067865,102.2700008,,,,,0,FALSE,FALSE,"2017-08-16 05:02:33","2019-01-19 23:44:26.430427",2834,5,,FALSE,,0,,"{}",1658
2792,3,2,2015,"WC6058U","auto",7,120,700,1368,"Jakel Melaka@Astana Moda, 63, Jalan Bpm 1, Taman Bukit Piatu Mutiara, 75400 Malacca, Malaysia",2.2067865,102.2700008,,,,,0,FALSE,FALSE,"2017-08-13 05:01:08","2019-01-19 23:44:26.446765",2834,5,,FALSE,,0,,"{}",1656
2793,1,2,2013,"NCV799","auto",7,130,700,1482,"Lot 2-1-17, 1st Floor, Block B, Api-Api Centre, 88000, Kota Kinabalu",5.9763844,116.0703476,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:02","2019-01-19 23:44:26.463353",2891,5,,FALSE,,0,,"{}",218
2794,1,2,2009,"JDF36","auto",7,130,700,1482,"Lot 2-1-17, 1st Floor, Block B, Api-Api Centre, 88000, Kota Kinabalu",5.9763844,116.0703476,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:03:57","2019-01-19 23:44:26.480126",2891,5,,FALSE,,0,,"{}",127
2795,1,2,2016,"WC3187H","auto",7,130,700,1482,"Alor Setar, Kedah",6.1248,100.3678178,,,,,0,FALSE,FALSE,"2017-08-23 05:01:05","2019-01-19 23:44:26.496604",2893,5,,FALSE,,0,,"{}",1668
2796,1,2,2016,"WC3204H","auto",7,130,700,1482,"Alor Setar, Kedah",6.1248,100.3678178,,,,,0,FALSE,FALSE,"2017-08-23 05:01:05","2019-01-19 23:44:26.512795",2893,5,,FALSE,,0,,"{}",1669
2797,1,2,2013,"PLJ3548","auto",7,130,700,1482,"Alor Setar, Kedah",6.1248,100.3678178,,,,,0,FALSE,FALSE,"2017-08-23 05:01:05","2019-01-19 23:44:26.530033",2893,5,,FALSE,,0,,"{}",1670
2778,1,2,2014,"WA295A","auto",7,130,700,1482,"NO. 26/2, JALAN PJS 3/34, TAMAN SRI MANJA 46000, PETALING JAYA",3.0749428,101.6437684,,,,"It is very comfortable to ride in it. I think people will love the ride experience in a this car. Great gas saver especially when you have to do a lot of driving. Wish you enjoy the trip. No smoking or pets please! Safe drive.",0,FALSE,FALSE,"2016-11-25 22:04:19","2019-01-19 23:44:26.218407",2826,5,,FALSE,,0,,"{}",560
2779,1,2,2014,"WYV4039","auto",7,130,700,1482,"NO. 26/2, JALAN PJS 3/34, TAMAN SRI MANJA 46000, PETALING JAYA",3.0749428,101.6437684,,,,,0,FALSE,FALSE,"2017-07-26 05:02:31","2019-01-19 23:44:26.235137",2826,5,,FALSE,,0,,"{}",1555
